"break_size","strategy","horizon","rmse","mae"
"medium","full","h8",1.13984580254814,0.891834232941353
"medium","full","h8",1.09439937252193,0.891115435741316
"medium","full","h8",1.34751449390751,1.05602510018154
"medium","full","h8",1.02937469949655,0.838858324071794
"medium","full","h8",1.24689323265152,0.998104010448627
"medium","full","h8",1.03473278813011,0.851905039337013
"medium","full","h8",1.3759284821771,1.10384885191169
"medium","full","h8",1.02783745572271,0.813492555151495
"medium","full","h8",1.10577380341034,0.889804150669731
"medium","full","h8",1.38390441674651,1.13559443508149
"medium","full","h8",1.15745635282326,0.913525848363111
"medium","full","h8",2.03229635040174,1.73703088590357
"medium","full","h8",1.15807103136187,0.946968848963042
"medium","full","h8",1.42220386322015,1.19082079327207
"medium","full","h8",0.925774396191882,0.759643106584699
"medium","full","h8",1.04647559706147,0.823971705136324
"medium","full","h8",1.82760044318869,1.47271562652348
"medium","full","h8",1.19244957399178,0.962570311988651
"medium","full","h8",1.12968678543819,0.941467589492641
"medium","full","h8",1.46168383305406,1.14691777977101
"medium","full","h8",0.799519947249444,0.655263368601044
"medium","full","h8",1.19626400006811,0.991794604179662
"medium","full","h8",1.03285940141389,0.85115929992036
"medium","full","h8",1.04747019753772,0.81482454237598
"medium","full","h8",1.3711529230018,1.09491479397177
"medium","full","h8",1.19430933421524,0.978644936784902
"medium","full","h8",1.16909506548157,0.959832677238478
"medium","full","h8",1.42463589849257,1.1034518786205
"medium","full","h8",1.21710358869866,0.979541687102233
"medium","full","h8",1.13200459640142,0.913672910407766
"medium","full","h8",1.40326485865118,1.16472167220099
"medium","full","h8",1.1792414611922,0.944177068082898
"medium","full","h8",1.30361598161816,1.00253871980025
"medium","full","h8",1.1848772296128,0.963575602651524
"medium","full","h8",1.24341133105518,0.914440025127525
"medium","full","h8",1.32417652431987,1.12103445988999
"medium","full","h8",1.43882975495216,1.16463927678809
"medium","full","h8",1.07982735015663,0.840828938790466
"medium","full","h8",0.906821189115038,0.748308582911765
"medium","full","h8",1.42988645754401,1.12800003743573
"medium","full","h8",1.07846695744927,0.875268769306416
"medium","full","h8",1.06596422220656,0.841662989158582
"medium","full","h8",0.998790304156463,0.771514745253097
"medium","full","h8",1.60454580592433,1.33363860052207
"medium","full","h8",1.44359499119514,1.12609750085636
"medium","full","h8",1.27504737932323,1.01848172136099
"medium","full","h8",1.08531628242592,0.820598702314708
"medium","full","h8",1.09785411325521,0.889088875622635
"medium","full","h8",1.41245262655987,1.0674373376281
"medium","full","h8",0.758043154313858,0.599570729162733
"medium","full","h8",1.08179693000036,0.862211094378888
"medium","full","h8",1.03691830215968,0.862242616410691
"medium","full","h8",0.993769207647147,0.798569779159347
"medium","full","h8",1.41131873813239,1.15709216515269
"medium","full","h8",1.05143296572084,0.863983989511779
"medium","full","h8",1.51023549693984,1.23500890876367
"medium","full","h8",0.99587252140291,0.718128391978504
"medium","full","h8",1.23687849649124,0.965636257759417
"medium","full","h8",1.14874099417089,0.884044893419799
"medium","full","h8",1.67192444255077,1.33990355230253
"medium","full","h8",1.16646676657315,0.954504502598914
"medium","full","h8",1.31721257787202,1.02070372105456
"medium","full","h8",1.2639750404185,1.01716193689273
"medium","full","h8",1.15024228139148,0.965555333222959
"medium","full","h8",0.966059115568104,0.802529100111913
"medium","full","h8",1.33364554358061,1.13831998700571
"medium","full","h8",1.06417505410018,0.825007423374566
"medium","full","h8",1.09661385008985,0.926993699234239
"medium","full","h8",1.0108934016765,0.781895655126395
"medium","full","h8",1.15976101434519,0.949291967987595
"medium","full","h8",1.25874038276498,1.07892154838627
"medium","full","h8",1.12558798398474,0.953081233581645
"medium","full","h8",1.33615565837108,1.08316520739566
"medium","full","h8",1.00798974805139,0.80740136659912
"medium","full","h8",1.02418102736776,0.861854619031672
"medium","full","h8",1.17864360817863,0.927209187080215
"medium","full","h8",1.03674928212935,0.81503353507166
"medium","full","h8",1.2342853840922,0.978727400046403
"medium","full","h8",1.00811316730602,0.826820923432904
"medium","full","h8",1.01209922580037,0.80290260154798
"medium","full","h8",1.17162228590805,0.980963153965514
"medium","full","h8",1.2204526739285,0.997894064938162
"medium","full","h8",1.1865687003021,0.972756879616803
"medium","full","h8",1.20437202048266,0.972836336254368
"medium","full","h8",1.20403692178978,0.9486821973838
"medium","full","h8",1.2521259468238,0.988804233860386
"medium","full","h8",1.21392458291849,0.934226062679653
"medium","full","h8",1.27203699636351,1.10590427857871
"medium","full","h8",1.40158202455008,1.11647154237351
"medium","full","h8",1.15289394356787,0.93575371812371
"medium","full","h8",1.0110724508509,0.839683576941783
"medium","full","h8",1.24625618270394,0.963473569886069
"medium","full","h8",1.101908156666,0.942895596866237
"medium","full","h8",1.39341617619918,1.13125341039148
"medium","full","h8",1.21052370703226,0.967834265104205
"medium","full","h8",1.01957928735934,0.852362262157254
"medium","full","h8",1.07296888127729,0.839820344577404
"medium","full","h8",1.24886250635366,1.00670424306307
"medium","full","h8",1.06959424510269,0.923356202016009
"medium","full","h8",1.03454459423073,0.805193471962652
"medium","full","h8",1.11746178359163,0.965016772228219
"medium","full","h8",1.35285901469766,1.09962690862736
"medium","full","h8",1.39049883410266,1.12484141260471
"medium","full","h8",1.3474577491888,1.11638278951198
"medium","full","h8",1.2276502164234,1.03320402227119
"medium","full","h8",1.02624761497334,0.852238726640466
"medium","full","h8",1.38654171388749,1.12731621622844
"medium","full","h8",1.15778323637338,0.987212216676063
"medium","full","h8",1.09532341988643,0.860352581212967
"medium","full","h8",1.08615267411467,0.866800980932341
"medium","full","h8",1.14767170949674,0.930661968790705
"medium","full","h8",0.971650683832714,0.752823702761203
"medium","full","h8",1.2480152138857,0.98668025472803
"medium","full","h8",0.933676128405394,0.791788838727649
"medium","full","h8",1.1780158978845,0.943398065504789
"medium","full","h8",1.22686313604193,1.00234031104956
"medium","full","h8",1.2862718256264,1.0568307430364
"medium","full","h8",1.26585187179241,1.02145185812041
"medium","full","h8",1.34709280569883,1.09932705074436
"medium","full","h8",1.28952094910806,1.08728472347589
"medium","full","h8",1.24862831179263,0.990583449707829
"medium","full","h8",1.15430647500833,0.950182019949046
"medium","full","h8",1.60739147490018,1.36326172939099
"medium","full","h8",0.980394938147518,0.804830741732255
"medium","full","h8",1.19420090397894,0.884853703591234
"medium","full","h8",1.11057889731403,0.901851622103455
"medium","full","h8",1.11729472950259,0.926460630254796
"medium","full","h8",0.979083717506733,0.84281639645453
"medium","full","h8",1.18208699782901,1.01558234847858
"medium","full","h8",1.10018144968928,0.899445743634703
"medium","full","h8",1.02127847287726,0.774249075747777
"medium","full","h8",1.17167641478868,0.920147448615646
"medium","full","h8",1.11424125253266,0.858873064423679
"medium","full","h8",0.925387988289752,0.730181695759633
"medium","full","h8",1.09246940586844,0.844443440976232
"medium","full","h8",1.41812370781314,1.20921848295049
"medium","full","h8",1.41846437704391,1.138089537278
"medium","full","h8",1.14148388364099,0.931087658132836
"medium","full","h8",1.13720549861347,0.906028738715161
"medium","full","h8",1.07596878934171,0.818700484503571
"medium","full","h8",1.17495196032427,0.989084310560414
"medium","full","h8",1.08312393115145,0.870763208112712
"medium","full","h8",1.46031880388149,1.2232086357823
"medium","full","h8",1.07636517444933,0.905917829812538
"medium","full","h8",1.38914094991024,1.09856196309818
"medium","full","h8",1.03527562209264,0.831501105477754
"medium","full","h8",1.18436081766614,0.96266438091438
"medium","full","h8",1.16629207221583,0.942585097490078
"medium","full","h8",1.3615365504066,1.09679748492903
"medium","full","h8",0.859061361958262,0.697129114079532
"medium","full","h8",1.53018930824804,1.17780599802467
"medium","full","h8",1.26569412138651,1.01405133058207
"medium","full","h8",1.10965919231135,0.874806631961763
"medium","full","h8",1.13016172643874,0.904464074591067
"medium","full","h8",1.16197808481131,0.901522144588741
"medium","full","h8",1.89658286943112,1.56137549196599
"medium","full","h8",1.20825816852188,0.959899189960424
"medium","full","h8",1.07006692240046,0.919059885200718
"medium","full","h8",0.974645661126977,0.809975300858521
"medium","full","h8",1.20720802098782,1.00106590981329
"medium","full","h8",1.31908552874199,1.08010713816729
"medium","full","h8",1.22797945491913,0.906413711708702
"medium","full","h8",1.12297530579769,0.883813205990668
"medium","full","h8",1.20989733058774,0.866024642013297
"medium","full","h8",1.07557479537819,0.856923288950702
"medium","full","h8",1.11542040506372,0.885943566522126
"medium","full","h8",1.4226959860863,1.22001370821908
"medium","full","h8",1.20879284686415,0.991036897730805
"medium","full","h8",0.975945032552076,0.77396758488567
"medium","full","h8",1.06810603493504,0.789497773594127
"medium","full","h8",1.12197261839739,0.913216862967925
"medium","full","h8",1.45152202433348,1.11549512628282
"medium","full","h8",1.28030132378099,1.02088152621621
"medium","full","h8",1.41095854263746,1.18395308142823
"medium","full","h8",1.21869077041442,1.00837408672832
"medium","full","h8",1.38388393985659,1.113899208576
"medium","full","h8",1.25890781257977,1.03152810515489
"medium","full","h8",0.951210646364898,0.739212021948584
"medium","full","h8",1.24031905962382,0.967467650051839
"medium","full","h8",1.38841146583964,1.11371100655797
"medium","full","h8",1.12401977541889,0.835772883902846
"medium","full","h8",1.41397046114639,1.14168826542425
"medium","full","h8",1.30149588836185,1.09351406911358
"medium","full","h8",1.0241331626081,0.805640038510849
"medium","full","h8",1.0143290498582,0.819597217068966
"medium","full","h8",1.15412295545206,0.916352683010576
"medium","full","h8",1.12142916909853,0.85429591556883
"medium","full","h8",1.08787098606669,0.925352874938124
"medium","full","h8",1.18190877461388,0.977520494087418
"medium","full","h8",1.11908074005196,0.89157816595673
"medium","full","h8",1.194884960531,0.987868301131577
"medium","full","h8",1.1460965031929,0.917862372538842
"medium","full","h8",1.508702181174,1.26219697744469
"medium","full","h8",1.08474069476024,0.872289828641771
"medium","full","h8",1.33398447348549,1.02612099419284
"medium","full","h8",1.40579111027556,1.09709529790097
"medium","full","h8",1.45594700092655,1.17292727418663
"medium","full","h8",0.936693145685476,0.732689958743682
"medium","full","h8",0.964985883860864,0.73790723767061
"medium","full","h8",1.24009125047231,0.968443853708986
"medium","full","h8",1.62739918056048,1.34196240915641
"medium","full","h8",1.2468042013384,1.04995016201991
"medium","full","h8",0.945825956767165,0.746952909669035
"medium","full","h8",1.17302276137769,0.902134281334103
"medium","full","h8",1.12497294442637,0.926695908690058
"medium","full","h8",1.07284402676654,0.884020101415388
"medium","full","h8",1.30797015966034,1.06184736933334
"medium","full","h8",1.01031790968912,0.776742664447051
"medium","full","h8",1.16259357479695,0.967458613378348
"medium","full","h8",1.1526277943407,0.958348605057807
"medium","full","h8",1.35843606119489,1.05255004926472
"medium","full","h8",1.13078561739357,0.842272418660023
"medium","full","h8",1.39432384406663,1.11967402424745
"medium","full","h8",1.33135215539247,1.06747858683071
"medium","full","h8",1.31675997796278,0.991617791263854
"medium","full","h8",1.39714205667409,1.08489550112033
"medium","full","h8",1.30151644832167,1.06965254535998
"medium","full","h8",1.27023754034668,1.09802531785566
"medium","full","h8",1.18653011745121,1.00419470177768
"medium","full","h8",1.08433222124229,0.84268331974641
"medium","full","h8",1.1805359533644,0.930225892121467
"medium","full","h8",1.38609398484039,1.11461553544254
"medium","full","h8",1.25232854229816,1.01782414278357
"medium","full","h8",1.66143790444248,1.37414045584221
"medium","full","h8",1.20225167127852,0.951480974340172
"medium","full","h8",1.2780056039226,1.04905084971587
"medium","full","h8",1.22000038146124,0.967940775907805
"medium","full","h8",1.01856783093471,0.864301462630307
"medium","full","h8",0.882113066460613,0.716960727075953
"medium","full","h8",1.08330772359909,0.850257175560513
"medium","full","h8",1.17568520607838,0.869539502789518
"medium","full","h8",1.18389201013714,0.923020269342218
"medium","full","h8",1.11045595899818,0.925519607944412
"medium","full","h8",1.31890808345324,1.12725371045837
"medium","full","h8",1.07157192304132,0.846965518705194
"medium","full","h8",1.07429632490482,0.853363303456837
"medium","full","h8",1.32688161063378,1.07688177883465
"medium","full","h8",0.962703833775805,0.73168794942804
"medium","full","h8",1.19176102894994,0.964243272059885
"medium","full","h8",1.15568306347786,0.954835572989567
"medium","full","h8",1.08313846568826,0.895919055819517
"medium","full","h8",1.33731333367048,1.08435390940267
"medium","full","h8",0.92366655305086,0.747099099709258
"medium","full","h8",1.01121092831356,0.791361106578131
"medium","full","h8",1.16169765535353,0.941457873524144
"medium","full","h8",1.14528502504057,0.910022235304102
"medium","full","h8",0.938823963162281,0.760132296724142
"medium","full","h8",1.03891255966369,0.858552908469993
"medium","full","h8",1.01233141339516,0.836764917201039
"medium","full","h8",1.1386874710298,0.961268599802356
"medium","full","h8",1.27879903302991,1.05775399644408
"medium","full","h8",1.31603968891847,1.1130815346519
"medium","full","h8",1.2051978466419,0.857847853298345
"medium","full","h8",1.15955084127747,0.871578085864476
"medium","full","h8",1.14738910030145,0.975728623280873
"medium","full","h8",1.04901449898066,0.862009272769717
"medium","full","h8",1.06266244975275,0.855591751631083
"medium","full","h8",1.1588743265129,0.944572172620355
"medium","full","h8",1.13490714022398,0.936575166753696
"medium","full","h8",1.1077345426648,0.904221261954564
"medium","full","h8",0.944514994050583,0.803514108130391
"medium","full","h8",1.18019422543453,0.952120130406101
"medium","full","h8",1.16887888915768,0.863092554834997
"medium","full","h8",1.37362608072174,1.12534845803161
"medium","full","h8",1.05268482259709,0.814466466192701
"medium","full","h8",1.30277058348625,1.07587941653792
"medium","full","h8",1.14771055191675,0.936044469924422
"medium","full","h8",1.03353691696374,0.794809967585466
"medium","full","h8",1.13131771323716,0.926810286464496
"medium","full","h8",1.44273662444287,1.09078812482474
"medium","full","h8",1.14995129634028,0.972889621550014
"medium","full","h8",1.05665477476056,0.857761884730416
"medium","full","h8",1.12262225793044,0.906670365869968
"medium","full","h8",1.14733162442416,0.91927680808654
"medium","full","h8",1.23032331467811,1.04213121773587
"medium","full","h8",1.18187529544355,0.993282263425922
"medium","full","h8",1.21566948084678,0.980113576383058
"medium","full","h8",0.869645856519273,0.672479722786037
"medium","full","h8",1.24656977101479,1.00277542023063
"medium","full","h8",0.999895527660712,0.78335818511984
"medium","full","h8",1.28215711758332,1.10674957750602
"medium","full","h8",1.56440201668128,1.34669717500381
"medium","full","h8",1.15051950417085,0.883206921489387
"medium","full","h8",0.976573135046687,0.789290970286082
"medium","full","h8",1.10020163101272,0.909536696960837
"medium","full","h8",1.13718803599837,0.944433945436769
"medium","full","h8",1.03416485890187,0.856173952958547
"medium","full","h8",1.32113504473791,1.08434435284655
"medium","full","h8",1.16437065802618,0.912841354226742
"medium","full","h8",1.0390985715991,0.860843835979052
"medium","full","h8",1.27470746803878,0.956815134556433
"medium","full","h8",1.49394599771298,1.21077126908393
"medium","full","h8",1.08504115354524,0.89080049084725
"medium","full","h8",1.16079528207251,0.932063504954328
"medium","full","h8",1.3564961036293,1.09254870562956
"medium","full","h8",1.103248768444,0.898097695906577
"medium","full","h8",1.0253157742313,0.853234872279605
"medium","full","h8",1.21131184234509,0.973838122814152
"medium","full","h8",1.23440762711593,0.921687312305676
"medium","full","h8",1.1773213472691,1.01562029876269
"medium","full","h8",0.979076337562854,0.718369707285093
"medium","full","h8",0.982920121865596,0.781887923958711
"medium","full","h8",1.19781605646481,0.943602234028557
"medium","full","h8",1.17024115411487,0.966900186042869
"medium","full","h8",1.4647690649299,1.22155363652638
"medium","full","h8",0.983827614442818,0.788036079543164
"medium","full","h8",1.24893786816749,1.00893606081319
"medium","full","h8",1.02109333961952,0.836892165230465
"medium","full","h8",1.06015418675609,0.849995411537066
"medium","full","h8",0.876664128284068,0.713312834026115
"medium","full","h8",1.40394213598953,1.13244397984071
"medium","full","h8",1.08746418760487,0.871821921001703
"medium","full","h8",1.55263570137275,1.25975992385448
"medium","full","h8",1.20322856343117,0.971672642069131
"medium","full","h8",1.10027730557119,0.893915528397601
"medium","full","h8",1.0529274989668,0.815333523906552
"medium","full","h8",1.25531574394294,1.02319598764364
"medium","full","h8",1.00187785824291,0.788881295706296
"medium","full","h8",1.292588013211,1.03632773406324
"medium","full","h8",1.44036317417888,1.11913169411535
"medium","full","h8",1.03159691009994,0.84944632384851
"medium","full","h8",0.990414657447384,0.767561863695
"medium","full","h8",1.26870452374247,1.04338874608761
"medium","full","h8",1.37987821588953,1.09430287826348
"medium","full","h8",1.10885474157925,0.868789957576377
"medium","full","h8",0.977904787240861,0.821417903857156
"medium","full","h8",1.30027003562664,1.0362687689511
"medium","full","h8",1.15367350882013,0.900411038612803
"medium","full","h8",1.2058849224359,0.961261369656512
"medium","full","h8",1.18372841216657,0.976496494579831
"medium","full","h8",1.47142867660574,1.05960534674444
"medium","full","h8",1.42104128199342,1.10332462451253
"medium","full","h8",1.118253772362,0.826672657484222
"medium","full","h8",1.23582494402822,1.06162034216677
"medium","full","h8",1.15806972295952,0.967969903869537
"medium","full","h8",1.27098277348886,1.06383638436671
"medium","full","h8",1.26770169681636,1.06977102189893
"medium","full","h8",1.36745152383974,1.14130503159683
"medium","full","h8",1.08038262333101,0.818858414693387
"medium","full","h8",1.26411435294922,1.02129782395132
"medium","full","h8",1.27929518855231,1.02697166503487
"medium","full","h8",1.13430069552437,0.862894274269997
"medium","full","h8",1.36103907142405,1.11436998511502
"medium","full","h8",1.24644575819789,1.00671643027164
"medium","full","h8",1.2020573919015,0.998921084520324
"medium","full","h8",1.27491851029156,1.07639376634429
"medium","full","h8",1.20873565712768,0.93946027229983
"medium","full","h8",0.959056429735214,0.745749752545244
"medium","full","h8",1.05779994225125,0.90278518475014
"medium","full","h8",1.3874774210231,1.10023599444487
"medium","full","h8",0.999756115191123,0.782308568392533
"medium","full","h8",1.16128098929862,0.98184472847062
"medium","full","h8",0.960036892267203,0.720100797909294
"medium","full","h8",1.05282424161821,0.911060055492275
"medium","full","h8",1.16707251940441,0.97618925133441
"medium","full","h8",1.89586164661357,1.72124527765068
"medium","full","h8",1.08513395073733,0.906577069694545
"medium","full","h8",1.06907142280429,0.843631625541327
"medium","full","h8",1.05954657507717,0.870285635551148
"medium","full","h8",1.14105903715861,0.885937450802762
"medium","full","h8",1.44609260787257,1.21811644765519
"medium","full","h8",1.2893646269301,1.07811578108472
"medium","full","h8",1.3721581941717,1.10509280575981
"medium","full","h8",1.00055979842243,0.814986572134912
"medium","full","h8",1.03919912672465,0.8363297179023
"medium","full","h8",1.36821049580267,1.12690628677031
"medium","full","h8",0.984116664795875,0.768475720993638
"medium","full","h8",0.980819641373049,0.780225617130958
"medium","full","h8",1.22747863497791,0.993309638617291
"medium","full","h8",1.33984421727534,1.02027401082207
"medium","full","h8",1.15414348895462,0.937967653323695
"medium","full","h8",1.28510218123093,1.02911915468208
"medium","full","h8",1.42920969272079,1.15343378875221
"medium","full","h8",1.25461525406325,1.00576503825231
"medium","full","h8",1.22061400234346,0.970538279494364
"medium","full","h8",0.926993337345956,0.783843132527312
"medium","full","h8",1.2825042733398,1.10698342653007
"medium","full","h8",1.14407944171915,0.875056193639041
"medium","full","h8",0.914835490794361,0.738387625423375
"medium","full","h8",1.32474920759707,1.01193262540722
"medium","full","h8",1.34579328898111,1.15670401390939
"medium","full","h8",1.28056518178318,1.00093255278963
"medium","full","h8",1.00048769582025,0.805998042307489
"medium","full","h8",1.14971559393534,0.897063547090754
"medium","full","h8",1.37685934431456,1.15632183270524
"medium","full","h8",1.06502276720294,0.802401543585209
"medium","full","h8",1.24124857111546,1.03909963048626
"medium","full","h8",1.03278086658825,0.798753717368705
"medium","full","h8",1.39366300350568,1.18210984312771
"medium","full","h8",1.25611226045522,0.989702856881441
"medium","full","h8",1.34248865210071,1.11024505899987
"medium","full","h8",1.25583052702185,1.01559905955448
"medium","full","h8",1.19333832425062,0.93750978208454
"medium","full","h8",1.21685154472901,0.989703825542538
"medium","full","h8",1.07683847005367,0.823972097332321
"medium","full","h8",1.09055345478377,0.913504981755302
"medium","full","h8",1.19616828270182,0.943915715312252
"medium","full","h8",0.933082239315179,0.685042773933794
"medium","full","h8",1.22076153295794,0.986009082769736
"medium","full","h8",1.33981773377555,1.17875238907691
"medium","full","h8",1.29617032101766,1.0366257655587
"medium","full","h8",1.27739611500698,1.05346445598366
"medium","full","h8",1.41352550597701,1.10592950465776
"medium","full","h8",1.2346825085124,1.00752682559735
"medium","full","h8",1.06242115782812,0.872431120231147
"medium","full","h8",0.984366278832399,0.789583329604337
"medium","full","h8",1.20675731571542,0.939426335675158
"medium","full","h8",1.57087206932511,1.29006795252268
"medium","full","h8",1.2432683995681,1.01797003792828
"medium","full","h8",1.35291132905013,1.08491640056227
"medium","full","h8",0.833792839655298,0.643964590646532
"medium","full","h8",1.18717388392759,0.949907445353761
"medium","full","h8",1.33433624530952,1.0747354013415
"medium","full","h8",1.28031424245594,0.98493923123446
"medium","full","h8",1.25153047520589,1.01889170758551
"medium","full","h8",1.15974350130405,0.98365089127551
"medium","full","h8",1.11306380772995,0.911274571485857
"medium","full","h8",1.11111572971403,0.909610312970281
"medium","full","h8",1.22044997924698,0.886580810684718
"medium","full","h8",1.33977647793114,1.07968557827008
"medium","full","h8",1.30448375502586,1.00335562239809
"medium","full","h8",1.09987544473714,0.892530606090322
"medium","full","h8",1.303790676029,1.08579079225433
"medium","full","h8",1.0798021069938,0.854007741229045
"medium","full","h8",1.30090878647654,0.97551869410844
"medium","full","h8",1.26360326005554,1.01791783109654
"medium","full","h8",1.39621622842707,1.08633991423028
"medium","full","h8",0.969599930352357,0.753264974833252
"medium","full","h8",1.29843251592779,1.00273122956966
"medium","full","h8",1.03431865010611,0.85200601627604
"medium","full","h8",1.45280282014995,1.26181785969913
"medium","full","h8",1.20759046133265,0.938869926237587
"medium","full","h8",1.2444943028125,0.984095787755217
"medium","full","h8",1.010449967845,0.72658986794555
"medium","full","h8",1.25710138715967,0.987175824038735
"medium","full","h8",1.26805141296341,1.01572676664433
"medium","full","h8",1.14935620451789,0.918496241413805
"medium","full","h8",1.03073697306294,0.84829383781529
"medium","full","h8",1.19585371435297,0.955092941564269
"medium","full","h8",1.14954185509296,0.962128447776355
"medium","full","h8",1.28846825899027,1.01911794193254
"medium","full","h8",1.16269416670635,0.945240072170578
"medium","full","h8",1.09542442028961,0.775352040615931
"medium","full","h8",1.34201652512268,1.09001485475144
"medium","full","h8",1.4141698285018,1.12759414973049
"medium","full","h8",1.02351202338193,0.850790614437134
"medium","full","h8",1.06541250042616,0.78967894415913
"medium","full","h8",1.09874559286115,0.900018984317777
"medium","full","h8",1.19037072424247,0.968970725173964
"medium","full","h8",1.4299486190762,1.21787074577766
"medium","full","h8",1.37020169533643,1.21250287287851
"medium","full","h8",1.31232314522415,1.09600926855929
"medium","full","h8",1.18013824893184,0.98730394312818
"medium","full","h8",1.12736063012891,0.930898104353404
"medium","full","h8",1.21503473662175,0.964683890894384
"medium","full","h8",1.01295743230348,0.792772360266976
"medium","full","h8",1.03196892879153,0.827312541208545
"medium","full","h8",1.10989974624136,0.861133899071408
"medium","full","h8",1.00190256872063,0.820892865667965
"medium","full","h8",1.08229206977252,0.876775672695001
"medium","full","h8",1.1689224840339,0.874379178305493
"medium","full","h8",1.0795903119469,0.858791834688623
"medium","full","h8",1.38487449334797,1.09182430410121
"medium","full","h8",1.17182495933853,0.939871429686459
"medium","full","h8",1.05530624497883,0.829557924271641
"medium","full","h8",1.04572241877138,0.861366103007462
"medium","full","h8",1.33085012751332,1.16880021668354
"medium","full","h8",1.1445925597269,0.869279018742559
"medium","full","h8",1.12641820055444,0.922866261042132
"medium","full","h8",1.07051591244774,0.909220115410299
"medium","full","h8",1.18239362032361,1.00958091374256
"medium","full","h8",1.96529179259685,1.68719234733498
"medium","full","h8",1.20899046672766,1.00871851575923
"medium","full","h8",0.987171760964612,0.77953118461998
"medium","full","h8",1.01572170553985,0.845071912618623
"medium","full","h8",0.995903928255638,0.828270017279425
"medium","full","h8",1.23246473618266,1.04312466649379
"medium","full","h8",1.07446991092102,0.855559597228986
"medium","full","h8",0.899579775709806,0.691156557754876
"medium","full","h8",1.24992057927572,1.05314337692918
"medium","full","h8",1.17722321607098,1.01389608481561
"medium","full","h8",1.30909300214403,0.992428440614669
"medium","full","h8",0.937447361193786,0.735274197210957
"medium","full","h8",1.19202423042309,0.9595937432245
"medium","full","h8",1.00413628123566,0.786362307589701
"medium","full","h8",1.20744790313876,0.985494639376793
"medium","full","h8",1.3922538220849,1.12038430287373
"medium","full","h8",1.18805865681248,0.982332878160922
"medium","full","h8",1.41403011292987,1.12116471189224
"medium","full","h8",1.10446424395742,0.952641271106757
"medium","full","h8",1.58017206801731,1.1836280667268
"medium","full","h8",1.14506017500453,0.925463610443687
"medium","full","h8",0.937902393604161,0.807216515504116
"medium","full","h8",1.0918278967538,0.823034487234054
"medium","full","h8",1.2873878161383,1.01146563743781
"medium","full","h8",1.3574534690434,1.12484685765396
"medium","full","h8",1.09806468900926,0.870507036737609
"medium","full","h8",0.930546957027773,0.741605252111219
"medium","rolling_26","h1",1.05015331133077,0.834927681790678
"medium","rolling_26","h1",1.30531278998748,1.08856185995229
"medium","rolling_26","h1",1.06407254072743,0.852326559876846
"medium","rolling_26","h1",0.860041461988267,0.69795383064722
"medium","rolling_26","h1",1.17269469136743,0.940590003864071
"medium","rolling_26","h1",1.07876344869651,0.871198164308117
"medium","rolling_26","h1",1.01413103604451,0.810185697960388
"medium","rolling_26","h1",0.980329096220787,0.790938955326488
"medium","rolling_26","h1",1.01405887531985,0.844243595651341
"medium","rolling_26","h1",1.01627225078709,0.832983454491519
"medium","rolling_26","h1",1.08831476443014,0.915221529452985
"medium","rolling_26","h1",1.31253031143279,1.03574674776739
"medium","rolling_26","h1",1.23660176354002,1.03107029803142
"medium","rolling_26","h1",0.962498535113969,0.794004146772755
"medium","rolling_26","h1",1.11240481751977,0.885963322243062
"medium","rolling_26","h1",1.16598274417105,0.889620293283855
"medium","rolling_26","h1",0.966082647231356,0.750511561923509
"medium","rolling_26","h1",1.03320558160922,0.782334765912282
"medium","rolling_26","h1",1.19708798153672,0.937232709100488
"medium","rolling_26","h1",1.02868819581029,0.82684054463659
"medium","rolling_26","h1",1.04969954390427,0.863946160335876
"medium","rolling_26","h1",1.16844859268533,0.944489625862572
"medium","rolling_26","h1",0.838950160319921,0.683890964546627
"medium","rolling_26","h1",1.13390136593231,0.93847097474386
"medium","rolling_26","h1",1.08657876936633,0.864119621824917
"medium","rolling_26","h1",0.958527596129167,0.757697307101258
"medium","rolling_26","h1",1.16860691682451,0.961030300511621
"medium","rolling_26","h1",1.03554033123064,0.843859409397073
"medium","rolling_26","h1",1.13908631998109,0.904183791501313
"medium","rolling_26","h1",1.08743747340923,0.80895344980281
"medium","rolling_26","h1",1.09841129460915,0.895248720291806
"medium","rolling_26","h1",1.16587847140396,0.930243820169614
"medium","rolling_26","h1",1.16899206027378,0.967621240914486
"medium","rolling_26","h1",1.0448343346387,0.822263666470177
"medium","rolling_26","h1",1.33000847508984,0.996123338111374
"medium","rolling_26","h1",1.18118321455049,0.921010284636682
"medium","rolling_26","h1",1.11490753754636,0.847183662892501
"medium","rolling_26","h1",1.18690374085826,0.959201920678776
"medium","rolling_26","h1",1.26008376661802,1.00565169993795
"medium","rolling_26","h1",1.08660889730891,0.92969249135078
"medium","rolling_26","h1",0.959882621101281,0.795434544089463
"medium","rolling_26","h1",1.16068024664731,0.92015378525387
"medium","rolling_26","h1",1.02863785722246,0.82345211569215
"medium","rolling_26","h1",0.979612317795475,0.808515515100823
"medium","rolling_26","h1",1.0597631233031,0.858755775232687
"medium","rolling_26","h1",1.30860184468265,1.0823662505669
"medium","rolling_26","h1",1.13796557716551,0.931679202422402
"medium","rolling_26","h1",1.23831903693225,0.968487358369627
"medium","rolling_26","h1",1.08505470252685,0.82128063264203
"medium","rolling_26","h1",1.11128107278082,0.899887446053023
"medium","rolling_26","h1",1.21848089582169,0.982203434932405
"medium","rolling_26","h1",0.83548108388038,0.632320433707915
"medium","rolling_26","h1",0.96787622845809,0.710405663782974
